ID,Prediction
2467586.0,76.50966976781324
2406893.0,75.57317520531542
2100843.0,75.52444022022495
2338231.0,75.0914406655364
2478408.0,74.95509070064892
2616098.0,74.76533228086387
2357005.0,74.75000599524503
2507735.0,74.63471931164725
2846642.0,74.37303685963745
2776905.0,74.20508740834651
2931032.0,74.09240341173309
2501825.0,73.87191184020939
2605012.0,73.8633815956245
2867535.0,73.59365796481639
2854744.0,73.39316582857747
2267364.0,73.21402776493149
2369417.0,73.12431992814537
2471245.0,72.94469740257243
2460925.0,72.73366027229926
2972807.0,71.89046065591344
2839886.0,71.70260872992165
2747497.0,71.68083661959223
2601972.0,71.59042630691472
2318017.0,71.38261581568534
2401876.0,71.17272672940051
2024256.0,71.00156527843585
2996882.0,70.58971018652969
2633425.0,70.51296365814562
2476796.0,70.39740672173215
2214394.0,70.06826427392403
2416120.0,69.73594493871427
2113902.0,69.31710835893514
2474554.0,69.2894263735572
2560716.0,69.11165945002476
2868989.0,68.91370722085442
2254277.0,67.64009026414955
2867207.0,67.25075559304736
2725484.0,67.00277268662063
2070274.0,66.83241086703497
2520650.0,66.59150240274657
2110795.0,66.50497434719392
2303271.0,66.46075844464315
2367404.0,66.43858881671406
2380046.0,66.3753670549921
2326946.0,66.21402639009077
2152656.0,66.14254389207923
2790059.0,66.09671885328173
2606516.0,65.96687728888146
2590106.0,65.92064190580895
2478471.0,65.83902553271793
2995322.0,64.9050885353117
2911057.0,64.70869831218688
2081313.0,64.18145402089607
2951146.0,62.70409379970831
2337555.0,62.695309696489375
2890966.0,62.34324500590985
2311970.0,62.25315035528763
2193698.0,62.22787049373096
2018876.0,62.207928737853386
2168878.0,62.19311650941155
2325622.0,61.93366645146108
2433854.0,61.786236839302255
2191958.0,61.653258829176615
2212203.0,61.37568428231797
2566424.0,61.285017630899056
2817980.0,61.24239845097096
2057890.0,61.2400617359207
2867440.0,61.14038486407061
2849278.0,60.66819096459926
2172677.0,60.6438419051894
2021700.0,60.532416519065585
2695639.0,60.42821533734625
2965340.0,60.385810458191564
2366484.0,60.19877482323613
2806314.0,59.691117573145725
2405137.0,59.27488203247919
2784271.0,59.185822462492865
2267988.0,59.171500191918454
2706200.0,59.13931417568191
2576042.0,58.98442501514121
2086764.0,58.92357555496654
2269916.0,58.811145452915575
2300950.0,58.77584299652911
2244721.0,58.73243670060284
2314477.0,58.21595220751838
2707868.0,58.15563324927021
2395419.0,58.05310568292798
2201687.0,58.03010816736622
2153783.0,58.02761416767865
2700002.0,57.59203541942358
2650642.0,57.436454408378395
2384891.0,57.39380483302315
2348013.0,57.30001776844558
2021097.0,57.288536181979936
2165446.0,57.240657877634796
2025991.0,57.05264424811602
2175839.0,56.98445503595137
2791143.0,56.83232929801186
2059411.0,56.664512706800785
2655753.0,56.663081743539664
2109776.0,56.40312525206739
2270794.0,56.075722755798886
2137571.0,55.894335110738865
2134771.0,55.61643847778622
2243483.0,55.537034110886076
2397885.0,55.51119415848529
2853395.0,55.23593498188059
2289853.0,55.21310573982399
2489738.0,54.79588547063947
2739270.0,54.66006975732366
2477697.0,54.56081375747147
2920317.0,54.35610997635176
2225070.0,54.2985715377743
2486288.0,53.92625619652746
2710731.0,53.61447176429919
2389292.0,53.56279225400392
2135360.0,53.47269890739699
2078268.0,53.45781871560715
2498519.0,53.3493346730661
2139650.0,53.10158098384064
2441536.0,53.08537874651708
2137211.0,53.074645699386245
2488682.0,53.064129805258496
2913478.0,52.918017569298215
2414936.0,52.894699846121874
2452976.0,52.723372935880924
2707043.0,52.508789941999545
2331035.0,52.30567694270564
2778339.0,52.07452414288212
2187947.0,51.717457801289214
2133953.0,51.668773267082784
2461417.0,51.5190424397315
2951073.0,51.49585726997393
2257606.0,51.474111215851664
2255257.0,51.15449483748474
2990981.0,51.11216802597782
2784374.0,51.07697438887429
2263164.0,51.04059789157463
2801991.0,50.878425203018715
2655021.0,50.838398280859174
2691485.0,50.764383794775455
2710909.0,50.7392212736045
2998313.0,50.61893805099827
2781581.0,50.50940434884513
2822463.0,50.44404338347871
2455341.0,50.39118147810184
2580314.0,50.271808893956404
2490791.0,50.26319603662971
2223801.0,50.20574198678143
2117978.0,50.132295020141925
2170688.0,50.08077982596197
2322375.0,49.844289746525895
2258269.0,49.76176750889794
2290746.0,49.694387350439314
2224565.0,49.68953535890927
2867086.0,49.51551480520886
2190347.0,49.49259950457526
2369125.0,49.45415903895986
2749007.0,49.414224047281586
2674348.0,49.32356823528487
2298403.0,49.32061471237554
2097069.0,49.07773578684428
2139436.0,48.95716981541364
2710163.0,48.80212083369993
2843192.0,48.673727401609874
2308090.0,48.64956780269687
2062928.0,48.647317224705546
2507883.0,48.48753001881318
2620032.0,48.457996548030074
2145945.0,48.44483500993798
2378650.0,48.43088579165637
2880154.0,48.41091890893915
2522735.0,48.292250536009185
2282173.0,48.27958540330466
2901357.0,48.276036204003525
2724537.0,48.199729920045925
2853029.0,48.13520681232427
2019921.0,48.1056314185141
2175280.0,47.96285248745452
2198541.0,47.929664736497166
2144670.0,47.919452365450404
2039480.0,47.85231579908041
2752314.0,47.74546065802001
2288619.0,47.72296611049228
2607301.0,47.65681290136851
2789456.0,47.57650045300576
2276354.0,47.5408573573775
2795703.0,47.52648880745925
2052926.0,47.48314300848223
2585844.0,47.28659971138118
2990976.0,47.24960963357751
2456260.0,47.22582303955745
2417130.0,47.2192288906811
2241573.0,47.20969986070564
2974550.0,47.06879132292911
2300118.0,47.04322809882097
2713888.0,47.01753403234412
2517362.0,46.96576110831988
2201677.0,46.93247528976256
2510938.0,46.91195158110354
2617517.0,46.74915748237144
2036578.0,46.73060371619969
2376001.0,46.71059633282699
2198223.0,46.67197692582071
2454330.0,46.65997458719019
2521006.0,46.59446687777154
2314905.0,46.590722657001095
2055022.0,46.585922956089775
2905117.0,46.5646318226302
2495966.0,46.51714964315607
2767933.0,46.49053178331702
2083826.0,46.459213439041285
2740783.0,46.45675424489861
2583611.0,46.412256776678554
2762259.0,46.36086835729774
2769940.0,46.33816966958121
2402473.0,46.24880171706101
2041459.0,46.07764449034319
2036681.0,46.00624630459914
2389150.0,46.00483170717158
2359580.0,45.95822107447811
2472855.0,45.953365106410075
2917975.0,45.92668914329887
2748211.0,45.84718783547442
2164372.0,45.826737166961756
2467198.0,45.717583947432054
2185890.0,45.67970466295768
2996413.0,45.650015019912196
2315622.0,45.61380512523122
2996654.0,45.574627870631865
2276779.0,45.49490590198555
2103684.0,45.414024786095105
2264494.0,45.359108836226056
2049012.0,45.352488834160496
2338699.0,45.35209000655115
2078488.0,45.335877531959575
2476143.0,45.27386547093787
2050719.0,45.2713871422931
2558210.0,45.256113922897256
2924825.0,45.05983996947608
2634851.0,44.99756541696251
2830109.0,44.988051804453
2695975.0,44.91433254513723
2137770.0,44.896822032205186
2086678.0,44.889791838599464
2933157.0,44.74789176593368
2450055.0,44.70243901446156
2283940.0,44.68609323481895
2670159.0,44.679808669824865
2324851.0,44.51570209662962
2651295.0,44.455292837809985
2383038.0,44.440589630373275
2607934.0,44.337733064159686
2452346.0,44.24788241860645
2894771.0,44.161740741574285
2631812.0,44.157386404583825
2710214.0,44.119188601962975
2845499.0,44.113779098230744
2245725.0,44.08857394457938
2827226.0,44.05392483488438
2716644.0,43.98389822007714
2953182.0,43.97753376961787
2737171.0,43.96579677326545
2574085.0,43.94699213388432
2235268.0,43.8722450616639
2394525.0,43.772007258562844
2222185.0,43.77004111653967
2170151.0,43.7267487582024
2850958.0,43.55469740509533
2900642.0,43.507507252986564
2322586.0,43.41872685673015
2009239.0,43.4003133565677
2348728.0,43.38723675742755
2672458.0,43.34895213685224
2839893.0,43.34745427790012
2298965.0,43.293423655302036
2636660.0,43.28434909734394
2320231.0,43.23928841558718
2245718.0,43.132354081602294
2199894.0,43.07646532489546
2525923.0,43.05424090742561
2340656.0,43.05022368830862
2231396.0,43.039973572415285
2280936.0,43.02806591806799
2315401.0,42.96518643575169
2206857.0,42.949421685980674
2286117.0,42.90561081582481
2085363.0,42.89291443650318
2431090.0,42.88653836064402
2962870.0,42.88091986815957
2484710.0,42.86301648699546
2739156.0,42.86282758346877
2816802.0,42.82596609291506
2893416.0,42.810567047051634
2902912.0,42.79571336054915
2822215.0,42.77835569147345
2312717.0,42.73300922818208
2167584.0,42.70732637993803
2930932.0,42.69112231956946
2712066.0,42.68746745922178
2785624.0,42.668987256670185
2793751.0,42.647437804437246
2096641.0,42.628818610514756
2634753.0,42.57923358686734
2497292.0,42.57066328695173
2239537.0,42.54431849331097
2891284.0,42.54095638442187
2211986.0,42.539468564973994
2540563.0,42.51476976686369
2758704.0,42.50994804722202
2175364.0,42.501446771134724
2960172.0,42.49321298320476
2657541.0,42.48840161415491
2185533.0,42.48757842314033
2651580.0,42.481985791372075
2718068.0,42.46865890497759
2367964.0,42.414712392604415
2356784.0,42.382704112137915
2001409.0,42.37039850723294
2608357.0,42.36934748506849
2763040.0,42.36883188780943
2570450.0,42.35807218110951
2155840.0,42.317894711982824
2891331.0,42.30634569252196
2750825.0,42.26629761497095
2555577.0,42.263591661865284
2649852.0,42.24269826521218
2770997.0,42.242236711925706
2958076.0,42.13323151623285
2280762.0,42.12974698414724
2350078.0,42.074120441803444
2392125.0,42.0692630321263
2787807.0,42.009407162175
2691146.0,41.99100895670474
2305074.0,41.99031823236037
2128731.0,41.95711345354848
2893656.0,41.92112620922463
2069246.0,41.912006678764975
2007656.0,41.893989548702926
2193972.0,41.875360246952866
2913277.0,41.84088927946125
2589324.0,41.82667924450151
2929866.0,41.82252311834681
2021981.0,41.814233696291055
2505909.0,41.799718637360925
2724631.0,41.776391310790615
2571528.0,41.759231177958874
2921394.0,41.72751548786465
2627697.0,41.71950991861386
2129327.0,41.653338730003256
2515601.0,41.650848298699174
2097408.0,41.63512428013652
2693703.0,41.61207461857383
2946280.0,41.586792867539266
2629542.0,41.585809407470094
2430409.0,41.5770221823497
2606923.0,41.53671327646158
2936049.0,41.51680239846292
2480707.0,41.50807654576141
2245980.0,41.42761438136943
2412550.0,41.4231862852486
2822294.0,41.41613581300178
2093130.0,41.41165653800328
2449898.0,41.40833231582311
2741908.0,41.39625237404275
2776018.0,41.34489705433166
2041417.0,41.33553522093213
2304113.0,41.29946426313108
2113155.0,41.287456490098016
2265586.0,41.276464814358484
2128770.0,41.24076262949828
2611140.0,41.23429063340307
2999605.0,41.22301312372947
2935445.0,41.18675615474656
2490735.0,41.138207969616296
2473559.0,41.07978648480886
2723572.0,41.07564914075619
2081585.0,41.00549643850836
2165645.0,41.00385688851393
2468736.0,41.000079778675435
2801243.0,40.99179085721397
2587097.0,40.96093708704476
2224663.0,40.92960135837491
2638196.0,40.901861756521036
2003954.0,40.87206858109157
2182406.0,40.83739634230521
2483802.0,40.78983112111561
2960819.0,40.734920370720225
2442414.0,40.7305415373701
2374453.0,40.712386888178436
2826775.0,40.706420585253795
2952817.0,40.66988741935493
2327711.0,40.664828849462175
2070044.0,40.6509169140564
2619361.0,40.64433695273546
2607240.0,40.6342661707715
2539682.0,40.633908215036996
2078548.0,40.627501869124
2402021.0,40.6038079492613
2323348.0,40.581695050367394
2432126.0,40.56407705143336
2358810.0,40.55924712686933
2963250.0,40.55351843482632
2611355.0,40.51910424895763
2260941.0,40.50927068093832
2361678.0,40.503243534708695
2510738.0,40.410287260044235
2184418.0,40.37937759252723
2304735.0,40.361400019838925
2395127.0,40.350146130520066
2841300.0,40.33588315880719
2687372.0,40.31707896704184
2745899.0,40.30483073903897
2087462.0,40.26920936122396
2389634.0,40.26624899230333
2312873.0,40.264266843751706
2844489.0,40.25600210654056
2988947.0,40.25084419900925
2473278.0,40.2185419123383
2641056.0,40.21603606211114
2608947.0,40.21601929877128
2792519.0,40.2014407271276
2973829.0,40.1995416213442
2825983.0,40.19516253599836
2222780.0,40.18439170953342
2053817.0,40.18330690560251
2192437.0,40.16018916074952
2181489.0,40.111673997655565
2967770.0,40.075107930910384
2722417.0,40.073787859499035
2905074.0,40.06712109033041
2102131.0,40.03441815546404
2068241.0,40.01814882494169
2661126.0,40.016615502531636
2043440.0,39.98454847447949
2116751.0,39.97897308946798
2738598.0,39.971610717642264
2187182.0,39.964973451287534
2101585.0,39.952912567102885
2027180.0,39.933672157524214
2237109.0,39.932414797405094
2178580.0,39.875576615070166
2590350.0,39.8634621822845
2629175.0,39.81762622763938
2388783.0,39.811260946196754
2894819.0,39.78758769989824
2471895.0,39.76337757442142
2230439.0,39.744544146757214
2078521.0,39.742067178822005
2137025.0,39.715571547151725
2734619.0,39.70256580373185
2104769.0,39.677231659232206
2402294.0,39.6729501237481
2552786.0,39.664930269509846
2567389.0,39.659967722588746
2153641.0,39.64840090278373
2491238.0,39.6375175867276
2563782.0,39.62386015109408
2526615.0,39.59082974643513
2605722.0,39.54141076372725
2173831.0,39.531290880371635
2583639.0,39.51664053728738
2833199.0,39.48723378779986
2611285.0,39.4792823352711
2266932.0,39.475302787571316
2454788.0,39.46855970877847
2841335.0,39.40109087189528
2766374.0,39.39851514643121
2973086.0,39.36451418222975
2263515.0,39.36357745037231
2696511.0,39.3417290293073
2570256.0,39.32378528213581
2754812.0,39.307394183423916
2036572.0,39.30054042657888
2912534.0,39.22462538535713
2668179.0,39.19443784019059
2172673.0,39.1820318890565
2301976.0,39.180284498041665
2401084.0,39.14292869992992
2547747.0,39.13637599334541
2499235.0,39.13581975242599
2830095.0,39.12410162723044
2007090.0,39.1088403241358
2265248.0,39.070002718292095
2590620.0,39.06888390119765
2946709.0,39.04985086732929
2698385.0,39.04331792668204
2554251.0,39.03372360614653
2771154.0,39.012922416697435
2002476.0,39.01080145822911
2395959.0,39.00097058237301
2731890.0,38.996025073675035
2795779.0,38.97360271357423
2495459.0,38.97160202755815
2660081.0,38.95779281762559
2850948.0,38.957186501629515
2897555.0,38.9216159236578
2133512.0,38.910728272103206
2714510.0,38.90120867446462
2693710.0,38.89907919789959
2263275.0,38.89849522608435
2359392.0,38.88187137827307
2105916.0,38.873034115132924
2781385.0,38.86494616694444
2255489.0,38.84648229404108
2821458.0,38.82586804232859
2188634.0,38.817705490891115
2482930.0,38.80132378892448
2511299.0,38.74361154002831
2943170.0,38.737967135823695
2957394.0,38.707852994996834
2415975.0,38.707441121484145
2566731.0,38.70686643625145
2908703.0,38.705437050547054
2075905.0,38.699478236253725
2577156.0,38.67817578542042
2873925.0,38.66553062315855
2696028.0,38.65800557887312
2908116.0,38.65310811450089
2070645.0,38.64968776929169
2737126.0,38.629180263630595
2468385.0,38.618248336166666
2186903.0,38.607712969455314
2256561.0,38.58953770431649
2445425.0,38.586440717705756
2828696.0,38.585648317090794
2259520.0,38.57623472530624
2699959.0,38.57514247931781
2548580.0,38.57466019208609
2418500.0,38.56419265111607
2470692.0,38.55556276343246
2203822.0,38.55114169838963
2417474.0,38.5344243164922
2979007.0,38.499542978815384
2400455.0,38.48667358278126
2572914.0,38.48032652458627
2449488.0,38.46138973138088
2242015.0,38.45582135537891
2900320.0,38.450232837394516
2272527.0,38.449886033736625
2306612.0,38.44367369640362
2029145.0,38.42833242836092
2417918.0,38.41810404916069
2407311.0,38.40443565404608
2303312.0,38.40013675042437
2281021.0,38.36576590161852
2736144.0,38.36417276937882
2320638.0,38.35047792870801
2732835.0,38.34568957888444
2836960.0,38.32948275414614
2625577.0,38.319757066975235
2295707.0,38.31659212393651
2380777.0,38.31579591478698
2217710.0,38.27844355261116
2014195.0,38.27232111253535
2032443.0,38.26524508712697
2277384.0,38.25680215623382
2780929.0,38.249237858249316
2209087.0,38.247807094732565
2851191.0,38.24305932683074
2036238.0,38.238118567600665
2560937.0,38.21514285777781
2457233.0,38.20273395315654
2706049.0,38.202686003156806
2135509.0,38.19919192274886
2200183.0,38.195456496599476
2315570.0,38.193255233671245
2675945.0,38.19274816668302
2413838.0,38.16616068430591
2989407.0,38.16411579754445
2363811.0,38.15352469888722
2950748.0,38.1506350786477
2950305.0,38.1505481646514
2119177.0,38.14826139605525
2616056.0,38.142274903084164
2288549.0,38.139046669828204
2548064.0,38.124903859624375
2425711.0,38.1145805334823
2781397.0,38.1134188636336
2900542.0,38.11081506956764
2762127.0,38.10485055167249
2196256.0,38.10176824533903
2088407.0,38.08955189288903
2558481.0,38.07410410155207
2719265.0,38.06988021055342
2270774.0,38.068870927681104
2573806.0,38.06680906814647
2481177.0,38.06488952160211
2158353.0,38.06418089171101
2499605.0,38.03748241386788
2877555.0,38.03456954784913
2398956.0,38.027208724015864
2076454.0,38.005157493364294
2745148.0,38.001014262074634
2789760.0,37.98886957865498
2340805.0,37.98611546194151
2718164.0,37.97736674870804
2489214.0,37.97478475277864
2115667.0,37.958115347104105
2033916.0,37.9464041983052
2725566.0,37.916706297051256
2240341.0,37.91263341396743
2236728.0,37.91090371682135
2421871.0,37.8953957027753
2942041.0,37.89505384948711
2677906.0,37.889111233790864
2198038.0,37.888873387106635
2549755.0,37.87768390092761
2168186.0,37.87659618354949
2371479.0,37.86206657433045
2934288.0,37.85959775178271
2687647.0,37.85331156846117
2221375.0,37.84246428565852
2449203.0,37.84194609890528
2711905.0,37.835851957185
2943026.0,37.7664842812877
2423647.0,37.76569301237981
2451629.0,37.759298044553525
2884040.0,37.758304732550364
2150795.0,37.75458957724827
2496107.0,37.73046463812155
2791347.0,37.72624036128513
2442857.0,37.72569769409134
2384198.0,37.70142416397803
2391725.0,37.69858367961363
2446861.0,37.688425245532514
2517977.0,37.68835050501431
2995643.0,37.6811396122219
2209063.0,37.67589544525785
2738715.0,37.645731138769136
2157788.0,37.64560201128084
2029289.0,37.6383749745336
2235666.0,37.59063820579402
2196677.0,37.558055677960304
2412586.0,37.55226825598255
2514720.0,37.54396868020189
2010880.0,37.46869334998883
2450526.0,37.466076707661266
2642454.0,37.45955625275634
2396495.0,37.452792691692984
2525737.0,37.4518113005908
2570481.0,37.45033625476132
2581142.0,37.45007805714797
2269511.0,37.441675668789884
2765680.0,37.439608793276946
2512201.0,37.43574584716027
2952761.0,37.42110644562107
2779812.0,37.42071797355237
2073245.0,37.4096836727423
2560849.0,37.40967547229075
2003474.0,37.4062119692364
2831654.0,37.373255055150246
2778763.0,37.36967386472884
2869918.0,37.35757333969455
2822416.0,37.32625120534297
2170843.0,37.31831685416028
2429614.0,37.31192551288582
2393713.0,37.3027152591626
2110326.0,37.3009094968031
2594894.0,37.298915336412485
2164518.0,37.26842653344722
2973761.0,37.26490362155091
2341043.0,37.247283665625766
2661750.0,37.24684516705849
2344622.0,37.222622596841
2032651.0,37.21028251968274
2084738.0,37.196497603873645
2943665.0,37.19488906847248
2327910.0,37.19393905025932
2270644.0,37.16938482070753
2958764.0,37.13882349705839
2321565.0,37.13477168672639
2840899.0,37.130826452163674
2374010.0,37.12427841282446
2121367.0,37.1236067785523
2027850.0,37.11989926375928
2407102.0,37.116001603770385
2196970.0,37.10821744856328
2506435.0,37.069570861639086
2694266.0,37.05400721082259
2240806.0,37.04415607644021
2655151.0,37.01861035707547
2480166.0,37.01634905637477
2797587.0,37.01615112694054
2511755.0,37.01256770671403
2364901.0,36.99204364831993
2104387.0,36.99150716921083
2912100.0,36.990083537864464
2442011.0,36.98054849853199
2643640.0,36.976359024928946
2991761.0,36.96731639150248
2225840.0,36.96375264392652
2893816.0,36.96301748681295
2654724.0,36.962483043660264
2028266.0,36.90889489448367
2409264.0,36.903867745134214
2515402.0,36.90244781997183
2472789.0,36.89634515290728
2619621.0,36.86351172343965
2519303.0,36.85358125899168
2488661.0,36.8508855552064
2226850.0,36.842131583302766
2436343.0,36.832811397676075
2309368.0,36.81908560010896
2184558.0,36.81815232219483
2482722.0,36.80955206816413
2746833.0,36.7900674161954
2192867.0,36.77980630422936
2053233.0,36.72247997602845
2074453.0,36.72240410209171
2085730.0,36.721912942253304
2838987.0,36.71225463384361
2218359.0,36.70591134891298
2398224.0,36.70437178276874
2595244.0,36.69317994827534
2163440.0,36.677423292557066
2276408.0,36.67074176364617
2780378.0,36.656689626260736
2194053.0,36.65543125927193
2725209.0,36.648302386755
2658567.0,36.645920635260175
2362022.0,36.622663032812056
2358069.0,36.59102946764385
2813690.0,36.58795997622193
2806909.0,36.58675468757544
2131465.0,36.5758655847594
2416925.0,36.57461254782032
2141210.0,36.56785536294093
2819589.0,36.56668924444536
2889921.0,36.55803480145328
2306664.0,36.557223793368834
2944371.0,36.54199046927619
2946962.0,36.525064275377645
2489767.0,36.51055414110478
2624609.0,36.50891948376334
2816360.0,36.50867937327368
2597141.0,36.50572158204092
2959943.0,36.50017848930882
2250158.0,36.48270698901305
2219090.0,36.477487446084744
2144636.0,36.47467666336033
2130279.0,36.458741078561246
2129051.0,36.45421705762153
2657872.0,36.44110269113197
2636960.0,36.42690218558775
2495059.0,36.425088348218544
2210440.0,36.42043760113003
2951299.0,36.41200254159491
2572154.0,36.405245088464355
2468375.0,36.3946422803403
2825174.0,36.39206051500288
2883190.0,36.38806227374569
2875607.0,36.381764415368814
2682382.0,36.38092677018577
2671216.0,36.359919156176524
2885902.0,36.350770091823335
2271667.0,36.34662816660921
2393610.0,36.3453329783553
2625987.0,36.34528164684128
2461782.0,36.33067202640388
2068775.0,36.3040712126654
2253891.0,36.30060655588029
2953922.0,36.296744275323725
2063399.0,36.289581992871284
2752894.0,36.271173849855586
2441053.0,36.25494788964938
2795515.0,36.25372273984231
2498691.0,36.25151950671616
2492059.0,36.250609561989194
2486737.0,36.241524640831564
2178043.0,36.235373009354795
2886023.0,36.231908012727956
2865536.0,36.22578968017982
2134302.0,36.22375439799283
2379680.0,36.210296236955735
2641853.0,36.2084041115815
2900459.0,36.204251856147444
2103784.0,36.19601233380431
2855497.0,36.16081581641824
2779821.0,36.157470356569796
2470574.0,36.15099192739191
2747409.0,36.147016535969506
2689722.0,36.14125354928041
2578646.0,36.14042631726637
2052008.0,36.13717613445156
2127776.0,36.13467564076972
2258777.0,36.13361653727105
2394292.0,36.13181788714682
2095109.0,36.1241139883414
2671430.0,36.11910469725113
2884235.0,36.1166621702391
2252765.0,36.1166413377901
2411614.0,36.11558328907236
2241894.0,36.10742792553112
2078327.0,36.10342749489239
2015359.0,36.0838796134194
2958214.0,36.081714144261376
2807172.0,36.070798134199315
2221205.0,36.0670823551834
2373704.0,36.06261116519647
2252812.0,36.059036234502884
2945973.0,36.047567432394125
2882326.0,36.04658533341313
2109608.0,36.04639954964193
2795829.0,36.04372784431265
2676682.0,36.02199712643173
2963078.0,36.021463024297596
2721753.0,36.0203744960503
2798485.0,36.01488907529963
2591148.0,36.00784283739644
2689034.0,35.99279556043929
2362849.0,35.99226229038117
2072601.0,35.987732356065905
2209552.0,35.98566845352871
2803132.0,35.98452878603832
2343405.0,35.98145364201858
2974002.0,35.96989745774162
2142535.0,35.96825683149691
2204310.0,35.96498911294139
2692273.0,35.961933702833285
2529070.0,35.954052848988596
2649745.0,35.95206881201316
2733052.0,35.95101693732691
2664662.0,35.94274341555009
2532447.0,35.93832968300108
2614641.0,35.93681759024501
2432785.0,35.92919322087606
2020218.0,35.9221414167865
2806903.0,35.91887055157916
2366269.0,35.91817558146423
2344420.0,35.91698742206784
2962389.0,35.89604515657672
2466910.0,35.89242499308129
2511874.0,35.876942527062546
2539858.0,35.876068576522414
2213054.0,35.875155979324575
2133333.0,35.872935168403814
2041525.0,35.86748088308605
2462617.0,35.86601608657694
2602010.0,35.86181937946962
2154176.0,35.85988967438292
2755275.0,35.858492259283636
2030022.0,35.8562881061434
2436779.0,35.85242281804199
2935968.0,35.851432926853725
2122165.0,35.851323473531146
2333013.0,35.8492402906835
2197965.0,35.8486761781037
2950874.0,35.848610853121876
2725732.0,35.84570359804503
2293009.0,35.837943508794346
2106990.0,35.82031934592456
2470751.0,35.81521569446499
2140209.0,35.81145643887125
2202241.0,35.79607048884733
2975519.0,35.78779200888067
2835258.0,35.787204740205404
2722052.0,35.783982510532546
2190351.0,35.77758253440517
2720733.0,35.7762197279068
2255325.0,35.77574982095758
2384884.0,35.77543312686788
2363382.0,35.77079806970225
2136882.0,35.76547197229263
2351423.0,35.76295087494884
2197470.0,35.76182750124927
2441622.0,35.76125131229903
2470236.0,35.759892386427715
2266365.0,35.7575527883143
2130969.0,35.756353301581406
2017240.0,35.75459635533285
2484809.0,35.75444629762007
2034349.0,35.75174738323998
2580111.0,35.74800930445849
2884854.0,35.735063355371615
2298600.0,35.73097279731582
2029831.0,35.730353298099665
2312576.0,35.7247602516659
2546774.0,35.7130652138335
2888644.0,35.71058194708275
2803830.0,35.709345541163046
2538055.0,35.70169836646526
2963429.0,35.694865283184406
2806356.0,35.67944145543496
2113993.0,35.675326276491745
2796599.0,35.675111303761604
2550745.0,35.674294191416664
2052278.0,35.64759294047381
2235085.0,35.645251106482284
2462974.0,35.63388578342715
2705018.0,35.63005336487193
2471093.0,35.62777640405333
2253518.0,35.6143075786586
2874828.0,35.609520017613384
2514836.0,35.60821894510183
2800487.0,35.603102509393004
2469443.0,35.60106405886255
2516822.0,35.59936902913852
2893084.0,35.59434120988882
2302035.0,35.588581253836715
2717036.0,35.58773259309212
2039343.0,35.58748569924568
2404785.0,35.582090116761684
2619158.0,35.5815047270886
2399889.0,35.58010104596806
2580173.0,35.52844341845552
2597070.0,35.52606819158704
2308253.0,35.52557777028974
2774194.0,35.509964092751964
2216326.0,35.49888787596424
